symbol,setup_type,d_minus_2,signal_day,trade_day,d2_open,d2_close,d1_open,d1_close,d1_body_abs,d1_range,bars_trade_day
DAT_MT_USDCAD_M1_2025,FGD,2025-10-10,2025-10-12,2025-10-13,1.40157,1.40008,1.39879,1.39944,0.0006500000000000394,0.0021199999999998997,1438
DAT_MT_USDCAD_M1_2025,FRD,2025-10-13,2025-10-14,2025-10-15,1.39944,1.40403,1.40404,1.40359,0.00045000000000006146,0.00499000000000005,1440
DAT_MT_USDCAD_M1_2025,FGD,2025-10-15,2025-10-16,2025-10-17,1.40359,1.40292,1.40292,1.40448,0.0015600000000000058,0.003430000000000044,1020
DAT_MT_USDCAD_M1_2025,FRD,2025-10-16,2025-10-17,2025-10-19,1.40292,1.40448,1.40445,1.40155,0.0028999999999999027,0.005940000000000056,420
DAT_MT_USDCAD_M1_2025,FGD,2025-10-19,2025-10-20,2025-10-21,1.40147,1.40096,1.40098,1.4049,0.003920000000000146,0.004249999999999865,1439
DAT_MT_USDCAD_M1_2025,FRD,2025-10-20,2025-10-21,2025-10-22,1.40098,1.4049,1.40489,1.40039,0.0044999999999999485,0.006340000000000012,1435
DAT_MT_USDCAD_M1_2025,FGD,2025-10-22,2025-10-23,2025-10-24,1.4004,1.40003,1.40004,1.40054,0.0004999999999999449,0.005609999999999893,1020
DAT_MT_USDCAD_M1_2025,FRD,2025-10-23,2025-10-24,2025-10-26,1.40004,1.40054,1.40053,1.39914,0.0013900000000000023,0.004750000000000032,540
DAT_MT_USDCAD_M1_2025,FGD,2025-10-29,2025-10-30,2025-10-31,1.39421,1.39277,1.39283,1.39859,0.005759999999999987,0.008599999999999941,960
DAT_MT_USDCAD_M1_2025,FRD,2025-11-04,2025-11-05,2025-11-06,1.40654,1.41098,1.41098,1.41024,0.0007399999999999629,0.004070000000000018,1436
DAT_MT_USDCAD_M1_2025,FGD,2025-11-05,2025-11-06,2025-11-07,1.41098,1.41024,1.41024,1.41241,0.0021700000000000053,0.005010000000000181,1020
DAT_MT_USDCAD_M1_2025,FRD,2025-11-06,2025-11-07,2025-11-09,1.41024,1.41241,1.41242,1.40376,0.008660000000000112,0.009759999999999991,416
DAT_MT_USDCAD_M1_2025,FGD,2025-11-09,2025-11-10,2025-11-11,1.40516,1.40274,1.40274,1.4036,0.0008599999999998609,0.003730000000000011,1435
DAT_MT_USDCAD_M1_2025,FRD,2025-11-10,2025-11-11,2025-11-12,1.40274,1.4036,1.40359,1.4017,0.0018899999999999473,0.0040799999999998615,1440
DAT_MT_USDCAD_M1_2025,FGD,2025-11-12,2025-11-13,2025-11-14,1.4017,1.40074,1.40073,1.40276,0.0020299999999999763,0.005929999999999991,1020
DAT_MT_USDCAD_M1_2025,FRD,2025-11-13,2025-11-14,2025-11-16,1.40073,1.40276,1.40277,1.40209,0.0006800000000000139,0.0031400000000001427,415
DAT_MT_USDCAD_M1_2025,FGD,2025-11-14,2025-11-16,2025-11-17,1.40277,1.40209,1.40125,1.40303,0.0017799999999998928,0.002809999999999979,1437
DAT_MT_USDCAD_M1_2025,FRD,2025-11-17,2025-11-18,2025-11-19,1.40305,1.40507,1.40508,1.3998,0.0052800000000001734,0.008420000000000094,1435
DAT_MT_USDCAD_M1_2025,FGD,2025-11-18,2025-11-19,2025-11-20,1.40508,1.3998,1.39978,1.40545,0.005670000000000064,0.007689999999999975,1438
DAT_MT_USDCAD_M1_2025,FRD,2025-11-24,2025-11-25,2025-11-26,1.40944,1.41186,1.41186,1.40763,0.004229999999999956,0.005430000000000046,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-11-26,2025-11-27,2025-11-28,1.40762,1.40312,1.40311,1.4035,0.00038999999999989043,0.002569999999999961,1020
DAT_MT_USDCAD_M1_2025,FRD,2025-11-27,2025-11-28,2025-11-30,1.40311,1.4035,1.4035,1.39752,0.005979999999999874,0.011330000000000062,418
DAT_MT_USDCAD_M1_2025,FGD,2025-11-28,2025-11-30,2025-12-01,1.4035,1.39752,1.39735,1.39816,0.0008099999999999774,0.0021100000000000563,1433
DAT_MT_USDCAD_M1_2025,FRD,2025-12-01,2025-12-02,2025-12-03,1.39818,1.39985,1.39983,1.39685,0.0029799999999999827,0.005209999999999937,1435
DAT_MT_USDCAD_M1_2025,FGD,2025-12-05,2025-12-07,2025-12-08,1.39529,1.3811,1.38171,1.38243,0.0007200000000000539,0.0018000000000000238,1437
DAT_MT_USDCAD_M1_2025,FRD,2025-12-09,2025-12-10,2025-12-11,1.38452,1.38544,1.38543,1.38151,0.0039199999999999235,0.008810000000000207,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-12-12,2025-12-14,2025-12-15,1.37762,1.37694,1.37618,1.37653,0.0003500000000000725,0.0014199999999999768,1437
DAT_MT_USDCAD_M1_2025,FRD,2025-12-21,2025-12-22,2025-12-23,1.37796,1.37934,1.37939,1.37365,0.005739999999999856,0.006269999999999998,1434
DAT_MT_USDCAD_M1_2025,FGD,2025-12-24,2025-12-25,2025-12-26,1.36833,1.36662,1.36663,1.36791,0.0012799999999999478,0.0021499999999998742,1020
DAT_MT_USDCAD_M1_2025,FRD,2025-12-25,2025-12-26,2025-12-28,1.36663,1.36791,1.36791,1.36717,0.0007399999999999629,0.0042599999999999305,415
DAT_MT_USDCAD_M1_2025,FGD,2025-12-26,2025-12-28,2025-12-29,1.36791,1.36717,1.36592,1.36661,0.0006900000000000794,0.0025500000000000522,1437
DAT_MT_XAUUSD_M1_2025,FRD,2025-01-02,2025-01-03,2025-01-05,2633.754,2662.735,2662.745,2639.898,22.846999999999753,26.15000000000009,360
DAT_MT_XAUUSD_M1_2025,FGD,2025-01-05,2025-01-06,2025-01-07,2639.298,2635.295,2635.285,2638.055,2.769999999999982,34.940000000000055,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-01-10,2025-01-12,2025-01-13,2671.615,2689.755,2690.155,2685.745,4.410000000000309,14.099999999999909,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-01-13,2025-01-14,2025-01-15,2685.825,2673.405,2673.455,2675.375,1.9200000000000728,19.552999999999884,1377
DAT_MT_XAUUSD_M1_2025,FRD,2025-01-16,2025-01-17,2025-01-19,2697.148,2714.615,2714.615,2702.645,11.9699999999998,18.73999999999978,355
DAT_MT_XAUUSD_M1_2025,FGD,2025-01-17,2025-01-19,2025-01-20,2714.615,2702.645,2701.105,2705.775,4.670000000000073,16.98700000000008,1229
DAT_MT_XAUUSD_M1_2025,FRD,2025-01-21,2025-01-22,2025-01-23,2727.285,2751.908,2751.908,2751.425,0.4829999999997199,17.779999999999745,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-01-22,2025-01-23,2025-01-24,2751.908,2751.425,2751.498,2771.825,20.32699999999977,41.55000000000018,1020
DAT_MT_XAUUSD_M1_2025,FRD,2025-01-23,2025-01-24,2025-01-26,2751.498,2771.825,2771.805,2769.805,2.0,16.116999999999734,360
DAT_MT_XAUUSD_M1_2025,FGD,2025-01-27,2025-01-28,2025-01-29,2757.805,2742.135,2742.435,2762.295,19.860000000000127,31.2470000000003,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-01-28,2025-01-29,2025-01-30,2742.435,2762.295,2762.245,2760.185,2.0599999999999454,20.927999999999884,1377
DAT_MT_XAUUSD_M1_2025,FGD,2025-01-29,2025-01-30,2025-01-31,2762.245,2760.185,2760.185,2795.835,35.65000000000009,40.90000000000009,1020
DAT_MT_XAUUSD_M1_2025,FRD,2025-01-31,2025-02-02,2025-02-03,2795.835,2798.085,2793.987,2780.595,13.39200000000028,31.26299999999992,1377
DAT_MT_XAUUSD_M1_2025,FGD,2025-02-02,2025-02-03,2025-02-04,2793.987,2780.595,2780.575,2818.815,38.24000000000024,50.529999999999745,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-02-05,2025-02-06,2025-02-07,2854.995,2868.218,2868.135,2866.195,1.9400000000000546,37.2800000000002,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-02-07,2025-02-09,2025-02-10,2866.248,2860.135,2858.065,2879.065,21.0,24.916999999999916,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-02-10,2025-02-11,2025-02-12,2879.045,2916.035,2916.035,2885.005,31.029999999999745,47.63999999999987,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-02-11,2025-02-12,2025-02-13,2916.035,2885.005,2885.215,2918.355,33.13999999999987,55.34999999999991,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-02-13,2025-02-14,2025-02-16,2918.395,2928.235,2928.265,2882.085,46.179999999999836,63.13000000000011,360
DAT_MT_XAUUSD_M1_2025,FGD,2025-02-14,2025-02-16,2025-02-17,2928.265,2882.085,2881.745,2898.898,17.153000000000247,26.76000000000022,1228
DAT_MT_XAUUSD_M1_2025,FRD,2025-02-19,2025-02-20,2025-02-21,2929.215,2939.645,2939.735,2928.275,11.460000000000036,30.809999999999945,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-02-20,2025-02-21,2025-02-23,2939.735,2928.275,2928.195,2934.955,6.7599999999997635,26.01000000000022,360
DAT_MT_XAUUSD_M1_2025,FRD,2025-02-23,2025-02-24,2025-02-25,2934.815,2940.485,2940.505,2936.645,3.8600000000001273,25.449999999999818,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-02-28,2025-03-02,2025-03-03,2863.268,2856.998,2855.205,2867.248,12.04300000000012,21.830000000000382,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-03-05,2025-03-06,2025-03-07,2910.205,2917.148,2917.148,2906.465,10.682999999999993,32.07999999999993,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-03-06,2025-03-07,2025-03-09,2917.148,2906.465,2906.535,2909.355,2.8200000000001637,28.360000000000127,420
DAT_MT_XAUUSD_M1_2025,FRD,2025-03-07,2025-03-09,2025-03-10,2906.535,2909.355,2910.905,2910.658,0.24700000000029831,10.150000000000091,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-03-10,2025-03-11,2025-03-12,2910.665,2897.485,2897.445,2914.785,17.33999999999969,29.642999999999574,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-03-13,2025-03-14,2025-03-16,2944.495,2985.205,2985.395,2983.795,1.599999999999909,26.639999999999873,420
DAT_MT_XAUUSD_M1_2025,FGD,2025-03-16,2025-03-17,2025-03-18,2984.285,2982.375,2982.565,3014.208,31.64300000000003,35.0,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-03-19,2025-03-20,2025-03-21,3036.385,3052.098,3052.138,3029.675,22.462999999999738,27.940000000000055,960
DAT_MT_XAUUSD_M1_2025,FGD,2025-03-24,2025-03-25,2025-03-26,3019.145,3014.995,3014.978,3015.015,0.03699999999980719,25.687000000000353,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-03-31,2025-04-01,2025-04-02,3106.875,3145.815,3145.815,3125.215,20.59999999999991,48.17000000000007,1378
DAT_MT_XAUUSD_M1_2025,FGD,2025-04-01,2025-04-02,2025-04-03,3145.815,3125.215,3125.308,3147.865,22.55699999999979,63.37299999999959,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-04-02,2025-04-03,2025-04-04,3125.308,3147.865,3147.715,3098.198,49.51700000000028,95.57999999999993,1018
DAT_MT_XAUUSD_M1_2025,FGD,2025-04-04,2025-04-06,2025-04-07,3098.085,3037.998,3006.765,3018.605,11.840000000000146,84.875,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-04-06,2025-04-07,2025-04-08,3006.765,3018.605,3018.585,2994.505,24.079999999999927,89.84000000000015,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-04-07,2025-04-08,2025-04-09,3018.585,2994.505,2994.435,3004.015,9.579999999999927,52.88000000000011,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-04-13,2025-04-14,2025-04-15,3229.155,3232.145,3232.155,3228.175,3.980000000000018,44.42000000000007,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-04-14,2025-04-15,2025-04-16,3232.155,3228.175,3228.105,3281.415,53.309999999999945,70.28999999999996,1376
DAT_MT_XAUUSD_M1_2025,FRD,2025-04-16,2025-04-17,2025-04-20,3281.395,3344.305,3344.035,3326.925,17.109999999999673,62.0,360
DAT_MT_XAUUSD_M1_2025,FGD,2025-04-17,2025-04-20,2025-04-21,3344.035,3326.925,3331.835,3382.205,50.36999999999989,57.129999999999654,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-04-21,2025-04-22,2025-04-23,3382.175,3487.655,3487.745,3338.715,149.02999999999975,187.28999999999996,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-04-27,2025-04-28,2025-04-29,3324.265,3290.595,3290.575,3315.835,25.26000000000022,79.76999999999998,1375
DAT_MT_XAUUSD_M1_2025,FRD,2025-04-28,2025-04-29,2025-04-30,3290.575,3315.835,3315.815,3304.385,11.429999999999836,30.40000000000009,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-04-30,2025-05-01,2025-05-02,3304.385,3228.995,3229.035,3254.595,25.559999999999945,56.76999999999998,1020
DAT_MT_XAUUSD_M1_2025,FRD,2025-05-01,2025-05-02,2025-05-04,3229.035,3254.595,3254.555,3239.415,15.139999999999873,46.409999999999854,360
DAT_MT_XAUUSD_M1_2025,FGD,2025-05-02,2025-05-04,2025-05-05,3254.555,3239.415,3239.195,3254.195,15.0,35.460000000000036,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-05-07,2025-05-08,2025-05-09,3374.915,3396.425,3396.405,3307.835,88.57000000000016,124.71000000000004,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-05-08,2025-05-09,2025-05-11,3396.405,3307.835,3307.825,3323.345,15.519999999999982,39.539999999999964,358
DAT_MT_XAUUSD_M1_2025,FRD,2025-05-11,2025-05-12,2025-05-13,3271.805,3283.045,3282.995,3236.465,46.529999999999745,75.84000000000015,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-05-14,2025-05-15,2025-05-16,3228.145,3150.195,3150.245,3211.625,61.38000000000011,131.5999999999999,1020
DAT_MT_XAUUSD_M1_2025,FRD,2025-05-15,2025-05-16,2025-05-18,3150.245,3211.625,3211.585,3202.465,9.11999999999989,77.40000000000009,360
DAT_MT_XAUUSD_M1_2025,FGD,2025-05-19,2025-05-20,2025-05-21,3211.915,3211.275,3211.215,3307.515,96.29999999999973,106.82000000000016,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-05-21,2025-05-22,2025-05-23,3307.515,3335.148,3335.035,3301.848,33.1869999999999,60.358999999999924,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-05-22,2025-05-23,2025-05-25,3335.035,3301.848,3301.848,3356.575,54.72699999999986,64.04999999999973,360
DAT_MT_XAUUSD_M1_2025,FRD,2025-05-23,2025-05-25,2025-05-26,3301.848,3356.575,3355.698,3347.348,8.349999999999909,25.40000000000009,1229
DAT_MT_XAUUSD_M1_2025,FGD,2025-05-28,2025-05-29,2025-05-30,3297.565,3274.398,3274.398,3294.198,19.799999999999727,64.92700000000013,1020
DAT_MT_XAUUSD_M1_2025,FRD,2025-05-29,2025-05-30,2025-06-01,3274.398,3294.198,3293.985,3288.865,5.120000000000346,36.90300000000025,360
DAT_MT_XAUUSD_M1_2025,FGD,2025-05-30,2025-06-01,2025-06-02,3293.985,3288.865,3298.375,3308.448,10.072999999999865,21.23999999999978,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-06-02,2025-06-03,2025-06-04,3308.425,3360.758,3360.755,3358.998,1.7570000000000618,39.870000000000346,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-06-03,2025-06-04,2025-06-05,3360.755,3358.998,3358.998,3369.448,10.449999999999818,41.047000000000025,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-06-09,2025-06-10,2025-06-11,3310.448,3307.305,3307.345,3339.105,31.76000000000022,46.25,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-06-13,2025-06-15,2025-06-16,3425.248,3431.855,3451.065,3431.365,19.700000000000273,23.01000000000022,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-06-16,2025-06-17,2025-06-18,3431.345,3387.348,3387.365,3390.775,3.4100000000003092,34.11299999999983,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-06-17,2025-06-18,2025-06-19,3387.365,3390.775,3390.805,3373.365,17.440000000000055,37.48999999999978,1229
DAT_MT_XAUUSD_M1_2025,FGD,2025-06-19,2025-06-20,2025-06-22,3373.325,3355.345,3355.355,3368.005,12.650000000000091,34.08999999999969,360
DAT_MT_XAUUSD_M1_2025,FRD,2025-06-20,2025-06-22,2025-06-23,3355.355,3368.005,3390.698,3363.155,27.542999999999665,44.883000000000266,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-06-24,2025-06-25,2025-06-26,3352.235,3328.145,3328.145,3337.755,9.610000000000127,31.2800000000002,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-06-25,2025-06-26,2025-06-27,3328.145,3337.755,3337.755,3294.065,43.690000000000055,57.62699999999995,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-06-27,2025-06-29,2025-06-30,3294.055,3273.335,3272.145,3278.795,6.650000000000091,38.172999999999774,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-07-02,2025-07-03,2025-07-04,3339.625,3347.285,3347.298,3338.248,9.049999999999727,52.32999999999993,779
DAT_MT_XAUUSD_M1_2025,FGD,2025-07-06,2025-07-07,2025-07-08,3334.015,3310.755,3310.785,3331.265,20.480000000000018,49.35299999999961,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-07-07,2025-07-08,2025-07-09,3310.785,3331.265,3331.285,3293.075,38.210000000000036,54.646999999999935,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-07-08,2025-07-09,2025-07-10,3331.285,3293.075,3293.075,3315.545,22.470000000000255,43.659999999999854,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-07-11,2025-07-13,2025-07-14,3333.425,3354.725,3362.948,3356.835,6.112999999999829,20.13000000000011,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-07-13,2025-07-14,2025-07-15,3362.948,3356.835,3356.795,3357.685,0.8899999999998727,34.04999999999973,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-07-14,2025-07-15,2025-07-16,3356.795,3357.685,3357.665,3334.155,23.509999999999764,46.0930000000003,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-07-15,2025-07-16,2025-07-17,3357.665,3334.155,3334.205,3341.305,7.099999999999909,57.68600000000015,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-07-16,2025-07-17,2025-07-18,3334.205,3341.305,3341.285,3334.415,6.869999999999891,34.972999999999956,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-07-17,2025-07-18,2025-07-20,3341.285,3334.415,3334.345,3349.655,15.3100000000004,29.389999999999873,360
DAT_MT_XAUUSD_M1_2025,FRD,2025-07-22,2025-07-23,2025-07-24,3392.235,3422.745,3422.825,3383.565,39.25999999999976,59.30000000000018,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-07-25,2025-07-27,2025-07-28,3358.935,3335.575,3316.938,3343.095,26.156999999999698,26.2170000000001,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-07-27,2025-07-28,2025-07-29,3316.938,3343.095,3343.075,3312.398,30.67699999999968,43.679999999999836,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-07-28,2025-07-29,2025-07-30,3343.075,3312.398,3312.405,3328.205,15.799999999999727,25.092999999999847,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-07-29,2025-07-30,2025-07-31,3312.405,3328.205,3328.205,3294.848,33.35699999999997,65.86000000000013,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-07-31,2025-08-01,2025-08-03,3294.748,3291.195,3291.195,3362.425,71.23000000000002,78.42700000000013,360
DAT_MT_XAUUSD_M1_2025,FRD,2025-08-01,2025-08-03,2025-08-04,3291.195,3362.425,3364.698,3360.098,4.599999999999909,24.33699999999999,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-08-03,2025-08-04,2025-08-05,3364.698,3360.098,3360.055,3371.898,11.843000000000302,33.70699999999988,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-08-08,2025-08-10,2025-08-11,3395.369,3398.579,3397.298,3378.025,19.272999999999683,37.59299999999985,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-08-11,2025-08-12,2025-08-13,3378.075,3349.265,3349.265,3349.469,0.20400000000017826,28.299999999999727,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-08-13,2025-08-14,2025-08-15,3349.469,3360.325,3360.325,3343.195,17.129999999999654,36.603000000000065,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-08-15,2025-08-17,2025-08-18,3343.165,3334.645,3336.015,3346.855,10.840000000000146,28.26299999999992,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-08-17,2025-08-18,2025-08-19,3336.015,3346.855,3346.855,3337.598,9.257000000000062,32.32999999999993,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-08-19,2025-08-20,2025-08-21,3337.525,3317.345,3317.325,3339.698,22.373000000000047,34.88999999999987,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-08-20,2025-08-21,2025-08-22,3317.325,3339.698,3339.505,3331.765,7.7400000000002365,22.98700000000008,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-08-21,2025-08-22,2025-08-24,3339.505,3331.765,3331.855,3371.235,39.38000000000011,57.539999999999964,360
DAT_MT_XAUUSD_M1_2025,FRD,2025-08-22,2025-08-24,2025-08-25,3331.855,3371.235,3370.835,3367.145,3.6900000000000546,12.202999999999975,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-08-24,2025-08-25,2025-08-26,3370.835,3367.145,3367.145,3372.058,4.913000000000011,35.25,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-09-02,2025-09-03,2025-09-04,3494.835,3530.635,3530.665,3528.855,1.8099999999999454,67.75,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-09-03,2025-09-04,2025-09-05,3530.665,3528.855,3528.835,3558.135,29.300000000000182,34.710000000000036,1020
DAT_MT_XAUUSD_M1_2025,FRD,2025-09-08,2025-09-09,2025-09-10,3583.155,3645.685,3645.735,3636.365,9.370000000000346,55.13999999999987,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-09-10,2025-09-11,2025-09-12,3636.375,3631.795,3631.925,3652.735,20.809999999999945,41.59999999999991,1020
DAT_MT_XAUUSD_M1_2025,FRD,2025-09-11,2025-09-12,2025-09-14,3631.925,3652.735,3652.705,3642.635,10.069999999999709,19.059999999999945,360
DAT_MT_XAUUSD_M1_2025,FGD,2025-09-12,2025-09-14,2025-09-15,3652.705,3642.635,3643.605,3645.885,2.2800000000002,20.05699999999979,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-09-16,2025-09-17,2025-09-18,3680.955,3681.515,3681.535,3658.375,23.159999999999854,61.54300000000012,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-09-18,2025-09-19,2025-09-21,3658.455,3653.505,3653.525,3684.489,30.963999999999942,42.06399999999985,360
DAT_MT_XAUUSD_M1_2025,FRD,2025-09-23,2025-09-24,2025-09-25,3746.395,3765.165,3765.135,3736.425,28.710000000000036,61.65000000000009,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-09-24,2025-09-25,2025-09-26,3765.135,3736.425,3736.425,3745.335,8.909999999999854,39.51000000000022,1020
DAT_MT_XAUUSD_M1_2025,FRD,2025-09-29,2025-09-30,2025-10-01,3794.135,3864.465,3864.555,3861.875,2.6799999999998363,82.42000000000007,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-09-30,2025-10-01,2025-10-02,3864.555,3861.875,3861.875,3866.235,4.360000000000127,42.50999999999976,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-10-01,2025-10-02,2025-10-03,3861.875,3866.235,3866.255,3842.575,23.68000000000029,77.86300000000028,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-10-02,2025-10-03,2025-10-05,3866.255,3842.575,3842.535,3886.825,44.289999999999964,50.059999999999945,360
DAT_MT_XAUUSD_M1_2025,FRD,2025-10-08,2025-10-09,2025-10-10,4014.598,4026.585,4026.615,3961.499,65.11599999999999,113.97699999999986,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-10-09,2025-10-10,2025-10-12,4026.615,3961.499,3961.499,4017.845,56.346000000000004,76.07299999999987,360
DAT_MT_XAUUSD_M1_2025,FRD,2025-10-16,2025-10-17,2025-10-19,4233.235,4366.525,4366.555,4250.855,115.70000000000073,193.02999999999975,360
DAT_MT_XAUUSD_M1_2025,FGD,2025-10-17,2025-10-19,2025-10-20,4366.555,4250.855,4247.775,4264.379,16.60400000000027,55.18000000000029,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-10-20,2025-10-21,2025-10-22,4264.379,4346.395,4346.365,4128.248,218.1170000000002,343.52700000000004,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-10-22,2025-10-23,2025-10-24,4128.248,4090.935,4090.955,4122.125,31.170000000000073,74.96700000000055,1020
DAT_MT_XAUUSD_M1_2025,FRD,2025-10-23,2025-10-24,2025-10-26,4090.955,4122.125,4122.085,4111.555,10.529999999999745,94.70699999999988,480
DAT_MT_XAUUSD_M1_2025,FGD,2025-10-24,2025-10-26,2025-10-27,4122.085,4111.555,4064.051,4068.525,4.47400000000016,55.09299999999985,1379
DAT_MT_XAUUSD_M1_2025,FRD,2025-10-26,2025-10-27,2025-10-28,4064.051,4068.525,4068.565,3973.355,95.21000000000004,121.44700000000012,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-10-28,2025-10-29,2025-10-30,3974.095,3951.755,3951.775,3972.115,20.33999999999969,114.88999999999987,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-10-30,2025-10-31,2025-11-02,3972.135,4005.505,4005.275,4001.505,3.769999999999982,64.06999999999971,360
DAT_MT_XAUUSD_M1_2025,FGD,2025-10-31,2025-11-02,2025-11-03,4005.275,4001.505,3983.498,4003.368,19.86999999999989,52.820000000000164,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-11-02,2025-11-03,2025-11-04,3983.498,4003.368,4003.378,3985.375,18.003000000000156,54.95000000000027,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-11-04,2025-11-05,2025-11-06,3985.335,3970.065,3970.085,3988.595,18.509999999999764,34.41000000000031,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-11-10,2025-11-11,2025-11-12,4053.965,4142.945,4142.905,4110.375,32.529999999999745,49.69999999999982,1380
DAT_MT_XAUUSD_M1_2025,FGD,2025-11-11,2025-11-12,2025-11-13,4142.905,4110.375,4110.345,4209.165,98.81999999999971,120.46000000000004,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-11-12,2025-11-13,2025-11-14,4110.345,4209.165,4209.135,4202.935,6.199999999999818,99.96000000000004,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-11-17,2025-11-18,2025-11-19,4078.415,4010.135,4010.195,4074.985,64.78999999999996,84.61700000000019,1380
DAT_MT_XAUUSD_M1_2025,FRD,2025-11-19,2025-11-20,2025-11-21,4075.025,4075.295,4075.305,4052.005,23.299999999999727,68.45000000000027,1020
DAT_MT_XAUUSD_M1_2025,FGD,2025-11-20,2025-11-21,2025-11-23,4075.305,4052.005,4052.005,4064.279,12.273999999999887,78.76400000000012,360
DAT_MT_XAUUSD_M1_2025,FRD,2025-11-21,2025-11-23,2025-11-24,4052.005,4064.279,4070.098,4043.885,26.212999999999738,36.909999999999854,1380
